ablation,seed,dec_epoch,total_epoch,loss_total,loss_kl,loss_recon,loss_spatial,loss_dense,loss_ot,ARI,NMI,Silhouette,Homogeneity,dataset
wo_Potts_MRF,42,54,304,1.259883165359497,0.20109759271144867,3.0246999263763428,0.3911616802215576,0.1050010398030281,0.09452831000089645,0.2582538122351511,0.38235656158843073,0.6000944375991821,0.4376933519229711,10x_human_lymph_node_A1
wo_Potts_MRF,42,55,305,1.258695125579834,0.20089824497699738,3.0249431133270264,0.39125123620033264,0.10574568808078766,0.09566543996334076,0.2573159861205381,0.38241431515806606,0.6012261509895325,0.4379948854506079,10x_human_lymph_node_A1
wo_Potts_MRF,42,56,306,1.2573069334030151,0.20382750034332275,3.025580644607544,0.3915892243385315,0.10543343424797058,0.09454323351383209,0.25663106928921464,0.3815086541733322,0.5943855047225952,0.4368214231835818,10x_human_lymph_node_A1
wo_Potts_MRF,42,57,307,1.257781744003296,0.20213598012924194,3.026106119155884,0.39095088839530945,0.10840392857789993,0.09755703806877136,0.2583604377248268,0.3843209855887028,0.5922672748565674,0.44051739776123566,10x_human_lymph_node_A1
wo_Potts_MRF,42,58,308,1.2494592666625977,0.20196533203125,3.025123357772827,0.391780823469162,0.10475482791662216,0.0928676426410675,0.25743442837153885,0.38272825487614387,0.5997251272201538,0.43803484779502966,10x_human_lymph_node_A1
wo_Potts_MRF,42,59,309,1.2445104122161865,0.199562206864357,3.0231189727783203,0.39039286971092224,0.1049560010433197,0.09360864758491516,0.2584055434498778,0.38421556009992014,0.6110953092575073,0.4403736848452851,10x_human_lymph_node_A1
wo_Potts_MRF,42,60,310,1.243536353111267,0.20053042471408844,3.0237343311309814,0.3918502628803253,0.1041901484131813,0.09401485323905945,0.2569393605804482,0.38238892924021944,0.6069791913032532,0.43829215509126673,10x_human_lymph_node_A1
wo_Potts_MRF,42,61,311,1.2415688037872314,0.20210222899913788,3.02426815032959,0.391389936208725,0.10509004443883896,0.09274349361658096,0.2571249833651713,0.3818602119201972,0.6066884994506836,0.4373342026529012,10x_human_lymph_node_A1
wo_Potts_MRF,42,62,312,1.2365673780441284,0.19862139225006104,3.0232150554656982,0.3899741768836975,0.10590555518865585,0.09318835288286209,0.25993863271666656,0.3847857446393839,0.6136565804481506,0.44099750849908503,10x_human_lymph_node_A1
wo_Potts_MRF,42,63,313,1.2319976091384888,0.19943825900554657,3.022655725479126,0.39225125312805176,0.10199076682329178,0.09159670770168304,0.2574266177707665,0.3831306900895269,0.615915060043335,0.43898145765810215,10x_human_lymph_node_A1
wo_Potts_MRF,42,64,314,1.230520486831665,0.20026828348636627,3.0221328735351562,0.39044782519340515,0.10428140312433243,0.09205357730388641,0.25679795749701917,0.38153968229145035,0.6168599724769592,0.4373761718151774,10x_human_lymph_node_A1
wo_Potts_MRF,42,65,315,1.2281324863433838,0.19823160767555237,3.0222065448760986,0.39046862721443176,0.1056583896279335,0.09244340658187866,0.25834508560168995,0.38386608525972576,0.6189634799957275,0.43987754316895245,10x_human_lymph_node_A1
wo_Potts_MRF,42,66,316,1.2225558757781982,0.19825680553913116,3.021740436553955,0.39235764741897583,0.10198775678873062,0.09015825390815735,0.25720138109180785,0.3830102294469957,0.6240769028663635,0.4386961764924353,10x_human_lymph_node_A1
wo_Potts_MRF,42,67,317,1.2215213775634766,0.1991034299135208,3.0209712982177734,0.3900684416294098,0.104240283370018,0.09180217236280441,0.25781493970897,0.38283023417426726,0.627017617225647,0.4390868689227122,10x_human_lymph_node_A1
wo_Potts_MRF,42,68,318,1.219170093536377,0.19813552498817444,3.021012544631958,0.39040738344192505,0.10495859384536743,0.0917016938328743,0.2572724989146535,0.38244584239803636,0.627153217792511,0.43845818643834467,10x_human_lymph_node_A1
wo_Potts_MRF,42,69,319,1.2140611410140991,0.19801615178585052,3.0206873416900635,0.3924035429954529,0.10236669331789017,0.08894392848014832,0.25687888752232585,0.38288327644087977,0.629923939704895,0.4385480716157774,10x_human_lymph_node_A1
wo_Potts_MRF,42,70,320,1.2126774787902832,0.19733667373657227,3.0201478004455566,0.38973093032836914,0.10491733998060226,0.0912708267569542,0.2582472308039913,0.38433580758493036,0.6340540647506714,0.44085829439315444,10x_human_lymph_node_A1
wo_Potts_MRF,42,71,321,1.2092210054397583,0.1974077969789505,3.0199925899505615,0.3906683325767517,0.10359569638967514,0.0902940034866333,0.25671753510062756,0.38321981646113895,0.6363958716392517,0.439473826847626,10x_human_lymph_node_A1
wo_Potts_MRF,42,72,322,1.2053745985031128,0.19692137837409973,3.0196802616119385,0.3918483555316925,0.10281628370285034,0.08856143057346344,0.2570699236238934,0.3830346007007196,0.6402643918991089,0.43892198706298524,10x_human_lymph_node_A1
wo_Potts_MRF,42,73,323,1.2035388946533203,0.19616958498954773,3.019242525100708,0.38993778824806213,0.10487882047891617,0.09000264108181,0.25762020307758476,0.3838513507909986,0.6428274512290955,0.44032606095683746,10x_human_lymph_node_A1
wo_Potts_MRF,42,74,324,1.2010295391082764,0.19688613712787628,3.019866466522217,0.3908744156360626,0.10335030406713486,0.08957143127918243,0.25647009196917975,0.3828721448763796,0.6436777114868164,0.4391441044513309,10x_human_lymph_node_A1
wo_Potts_MRF,42,75,325,1.1973687410354614,0.1956341713666916,3.0193800926208496,0.39125990867614746,0.103976771235466,0.08817490935325623,0.25819429988778275,0.3840646674331806,0.6503216624259949,0.4402525951164666,10x_human_lymph_node_A1
wo_Potts_MRF,42,76,326,1.194006323814392,0.1947798877954483,3.018612861633301,0.3901200294494629,0.10428602248430252,0.0887356847524643,0.25736295302890994,0.38373121069041777,0.6523156762123108,0.44016244438340546,10x_human_lymph_node_A1
wo_Potts_MRF,42,77,327,1.191351294517517,0.19578951597213745,3.018371343612671,0.3911074995994568,0.10288392007350922,0.08812173455953598,0.25580682883258876,0.38282307706364405,0.6506035923957825,0.4391419850947893,10x_human_lymph_node_A1
wo_Potts_MRF,42,78,328,1.18998122215271,0.19475679099559784,3.018883228302002,0.39051544666290283,0.10533931851387024,0.08828043192625046,0.2570083229854102,0.3835286307729838,0.6555286645889282,0.4398373102079007,10x_human_lymph_node_A1
wo_Potts_MRF,42,79,329,1.1859307289123535,0.195002943277359,3.0186667442321777,0.39076706767082214,0.10329557210206985,0.08767206966876984,0.25671134170883364,0.3835623057523515,0.6574586033821106,0.44005730198772286,10x_human_lymph_node_A1
wo_Potts_MRF,42,80,330,1.18307626247406,0.19409988820552826,3.0171127319335938,0.39058220386505127,0.10415861010551453,0.0879182517528534,0.2570945834498377,0.3841906606695867,0.6613913774490356,0.4406864412799665,10x_human_lymph_node_A1
wo_Potts_MRF,42,81,331,1.1816303730010986,0.19596649706363678,3.017366886138916,0.39112547039985657,0.10424626618623734,0.08691781759262085,0.2569764292443633,0.38345107118773825,0.6620351076126099,0.43970842308500735,10x_human_lymph_node_A1
wo_Potts_MRF,42,82,332,1.1803094148635864,0.19560253620147705,3.017618179321289,0.39061275124549866,0.10509736090898514,0.08817484974861145,0.25609266050581636,0.38370909438376205,0.6623356938362122,0.4402432654198884,10x_human_lymph_node_A1
wo_Potts_MRF,42,83,333,1.177342414855957,0.19680677354335785,3.0172290802001953,0.3913011848926544,0.10425251722335815,0.08673357963562012,0.2570548542454694,0.38441586037348907,0.6597298383712769,0.44105138249840437,10x_human_lymph_node_A1
wo_Potts_MRF,42,84,334,1.1755276918411255,0.19475939869880676,3.016777992248535,0.39007967710494995,0.10664224624633789,0.08822518587112427,0.2574912205174545,0.38587519597303477,0.6628997921943665,0.44295562771171776,10x_human_lymph_node_A1
wo_Potts_MRF,42,85,335,1.1716006994247437,0.19595257937908173,3.017923355102539,0.39097899198532104,0.1038527563214302,0.08638352155685425,0.25647234832592036,0.3835219365512223,0.6601963043212891,0.4399483809217233,10x_human_lymph_node_A1
wo_Potts_MRF,42,86,336,1.1671054363250732,0.19299009442329407,3.0167369842529297,0.3905278146266937,0.10438258945941925,0.08645637333393097,0.2577338265084483,0.38566629819801346,0.6703478097915649,0.4426161350436715,10x_human_lymph_node_A1
wo_Potts_MRF,42,87,337,1.1624945402145386,0.19232186675071716,3.015028953552246,0.3903089761734009,0.10338949412107468,0.08598894625902176,0.25764760169417855,0.38465127326044335,0.6732637286186218,0.44127884581412075,10x_human_lymph_node_A1
wo_Potts_MRF,42,88,338,1.1602529287338257,0.1932968944311142,3.0151138305664062,0.3908737897872925,0.10281797498464584,0.08530095964670181,0.2570205302768042,0.3843141135155476,0.6716997623443604,0.44099754435021016,10x_human_lymph_node_A1
wo_Potts_MRF,42,89,339,1.159612774848938,0.1927635222673416,3.015819787979126,0.390357106924057,0.10500238835811615,0.08604060113430023,0.25761756017040083,0.38581100771117116,0.6746074557304382,0.44284707286318603,10x_human_lymph_node_A1
wo_Potts_MRF,42,90,340,1.1565935611724854,0.19451378285884857,3.0154614448547363,0.3904591500759125,0.1034429594874382,0.08525324612855911,0.256167535407449,0.38300448269125,0.6720837354660034,0.43959863735496185,10x_human_lymph_node_A1
wo_Potts_MRF,42,91,341,1.153186321258545,0.1927672177553177,3.0139267444610596,0.3905097246170044,0.10379993170499802,0.08564143627882004,0.25687815325755975,0.3841669869720417,0.6777989864349365,0.4408969831610049,10x_human_lymph_node_A1
wo_Potts_MRF,42,92,342,1.1504731178283691,0.19321328401565552,3.0139427185058594,0.39088377356529236,0.10361697524785995,0.08456344902515411,0.25816066252799,0.38535331504455766,0.6802217364311218,0.442132740495186,10x_human_lymph_node_A1
wo_Potts_MRF,42,93,343,1.146998643875122,0.1916572004556656,3.013770818710327,0.39010360836982727,0.10354936122894287,0.08518993109464645,0.2563830132000798,0.3840280483270746,0.6817712187767029,0.440826778984807,10x_human_lymph_node_A1
wo_Potts_MRF,42,94,344,1.1429089307785034,0.19082117080688477,3.012817144393921,0.3908526599407196,0.10278899222612381,0.08402852714061737,0.25710542254789914,0.384104595555737,0.6858082413673401,0.440721311810705,10x_human_lymph_node_A1
wo_Potts_MRF,42,95,345,1.1408764123916626,0.19105243682861328,3.01253080368042,0.390302836894989,0.10359019786119461,0.08408552408218384,0.25768175477147093,0.38460491039393174,0.6869872808456421,0.4413027725645931,10x_human_lymph_node_A1
wo_Potts_MRF,42,96,346,1.1387786865234375,0.19119411706924438,3.0125558376312256,0.3902576267719269,0.10333412885665894,0.0845264121890068,0.2574707712631213,0.38450603654349813,0.6881059408187866,0.4413169467677864,10x_human_lymph_node_A1
wo_Potts_MRF,42,97,347,1.136583685874939,0.192121222615242,3.01235294342041,0.391025573015213,0.10321013629436493,0.08339860290288925,0.2574240137271963,0.3835072149436819,0.6898080110549927,0.439924539217537,10x_human_lymph_node_A1
wo_Potts_MRF,42,98,348,1.1345206499099731,0.19071148335933685,3.0117552280426025,0.3895631730556488,0.10507827997207642,0.084736168384552,0.25736113967690205,0.38436675415443466,0.6915817260742188,0.44118208026266725,10x_human_lymph_node_A1
wo_Potts_MRF,42,99,349,1.1311289072036743,0.1921551376581192,3.011859178543091,0.39142629504203796,0.1022559106349945,0.08301438391208649,0.25612952690617796,0.3840997352299283,0.6895422339439392,0.44084968873069197,10x_human_lymph_node_A1
wo_Potts_MRF,42,100,350,1.1313408613204956,0.19093790650367737,3.012040853500366,0.3895966112613678,0.10678114742040634,0.08458290994167328,0.25802384669329215,0.38645300297859664,0.6920289993286133,0.44375814366688954,10x_human_lymph_node_A1
wo_Potts_MRF,42,101,351,1.1280709505081177,0.19292500615119934,3.012465715408325,0.39066922664642334,0.10370383411645889,0.08337604999542236,0.2556290923214459,0.38280225103661913,0.6869199275970459,0.4394162340088581,10x_human_lymph_node_A1
wo_Potts_MRF,42,102,352,1.1241556406021118,0.19065771996974945,3.0113601684570312,0.3905107378959656,0.10416170209646225,0.08335334062576294,0.2573471430796008,0.3855636907011763,0.6966086030006409,0.44270163454488076,10x_human_lymph_node_A1
wo_Potts_MRF,42,103,353,1.120959758758545,0.19074876606464386,3.0102851390838623,0.3895496428012848,0.10454951971769333,0.08309514820575714,0.25721554669004537,0.38456668113430176,0.69659024477005,0.4416411992482464,10x_human_lymph_node_A1
wo_Potts_MRF,42,104,354,1.117363691329956,0.19040417671203613,3.0103626251220703,0.3912065625190735,0.10192815959453583,0.08259789645671844,0.25734575381050234,0.38587947985229826,0.6977488398551941,0.4429747823054747,10x_human_lymph_node_A1
wo_Potts_MRF,42,105,355,1.1149437427520752,0.18944460153579712,3.009564161300659,0.39010998606681824,0.10419757664203644,0.08240727335214615,0.2581398785734245,0.3855423514207755,0.701361358165741,0.4426107941369145,10x_human_lymph_node_A1
wo_Potts_MRF,42,106,356,1.1110692024230957,0.18893741071224213,3.009221076965332,0.3897872865200043,0.10306861996650696,0.0822635367512703,0.2573333970890107,0.3853354580843556,0.7027421593666077,0.4425744631147081,10x_human_lymph_node_A1
wo_Potts_MRF,42,107,357,1.1086061000823975,0.18887978792190552,3.0089621543884277,0.39104920625686646,0.10232990235090256,0.08171941339969635,0.2567848641234194,0.38465585817014564,0.7068176865577698,0.4415525756911652,10x_human_lymph_node_A1
wo_Potts_MRF,42,108,358,1.1088919639587402,0.19032403826713562,3.008896827697754,0.3897836208343506,0.10507943481206894,0.0823914110660553,0.25819097853276657,0.38509580707131613,0.7050809860229492,0.4421084904464244,10x_human_lymph_node_A1
wo_Potts_MRF,42,109,359,1.1058928966522217,0.19024012982845306,3.0088694095611572,0.3904005289077759,0.10350197553634644,0.08244629949331284,0.256937316469222,0.38530104691414474,0.7054141759872437,0.442450478296613,10x_human_lymph_node_A1
wo_Potts_MRF,42,110,360,1.1030513048171997,0.1907326877117157,3.0086166858673096,0.391516774892807,0.10280856490135193,0.08100467175245285,0.25815159413842836,0.3867794684750285,0.7060310244560242,0.4439725864165409,10x_human_lymph_node_A1
wo_Potts_MRF,42,111,361,1.1020065546035767,0.18866296112537384,3.0083858966827393,0.38834330439567566,0.10685229301452637,0.08345295488834381,0.25883718150168833,0.38700249392324026,0.7074545621871948,0.44471127912653796,10x_human_lymph_node_A1
wo_Potts_MRF,42,112,362,1.0965522527694702,0.1901353895664215,3.008380174636841,0.39229270815849304,0.10085976123809814,0.08013927936553955,0.2564119856255658,0.3842735554701448,0.7066130638122559,0.4409475591338778,10x_human_lymph_node_A1
wo_Potts_MRF,42,113,363,1.094658374786377,0.18713490664958954,3.007751703262329,0.3895416557788849,0.1055377721786499,0.0814332515001297,0.25843407105391736,0.38627938762508346,0.7131681442260742,0.4435838900739307,10x_human_lymph_node_A1
wo_Potts_MRF,42,114,364,1.0909271240234375,0.18743909895420074,3.007636308670044,0.3890506327152252,0.10360146313905716,0.08159511536359787,0.2569541291018943,0.3849928260037466,0.7140231132507324,0.4422004648847666,10x_human_lymph_node_A1
wo_Potts_MRF,42,115,365,1.0874513387680054,0.1878662407398224,3.0072813034057617,0.3923603892326355,0.10083822906017303,0.07939241081476212,0.25685054316276906,0.3851302321054037,0.7148682475090027,0.44192918213631804,10x_human_lymph_node_A1
wo_Potts_MRF,42,116,366,1.088117241859436,0.18691782653331757,3.006974458694458,0.3879464566707611,0.10708662122488022,0.08214260637760162,0.2578042106181744,0.3849880460851112,0.7150389552116394,0.4423158652107986,10x_human_lymph_node_A1
wo_Potts_MRF,42,117,367,1.0820820331573486,0.1874724179506302,3.0066518783569336,0.3914332389831543,0.10088059306144714,0.0796380415558815,0.2564008182856601,0.3844953963767338,0.7176512479782104,0.44157411314837003,10x_human_lymph_node_A1
wo_Potts_MRF,42,118,368,1.0798763036727905,0.18560098111629486,3.005892515182495,0.38994863629341125,0.10409879684448242,0.07985331118106842,0.2580314877878413,0.38513193193664086,0.7215080857276917,0.4423050864204158,10x_human_lymph_node_A1
wo_Potts_MRF,42,119,369,1.07774019241333,0.18583901226520538,3.005526304244995,0.3891080319881439,0.10432831197977066,0.08048217743635178,0.25717270116787777,0.38495707872922585,0.722845196723938,0.4423319206208107,10x_human_lymph_node_A1
wo_Potts_MRF,42,120,370,1.0749914646148682,0.1869131177663803,3.005711078643799,0.39172232151031494,0.10140635818243027,0.07920344918966293,0.25589797047942164,0.3850200940316488,0.7225090861320496,0.44207529824958935,10x_human_lymph_node_A1
wo_Potts_MRF,42,121,371,1.0752986669540405,0.18642179667949677,3.0057828426361084,0.38835227489471436,0.10682740807533264,0.08070588856935501,0.25737750661122544,0.38392515990142423,0.7201971411705017,0.44099900333737957,10x_human_lymph_node_A1
wo_Potts_MRF,42,122,372,1.0700948238372803,0.18668250739574432,3.0055551528930664,0.39130523800849915,0.10163605958223343,0.079001784324646,0.2562264343691458,0.38475830361793123,0.7253957390785217,0.4418903102411554,10x_human_lymph_node_A1
wo_Potts_MRF,42,123,373,1.0680875778198242,0.1855458915233612,3.004725694656372,0.38922011852264404,0.1044958159327507,0.07976022362709045,0.25654120601487757,0.38462652541296527,0.7260797023773193,0.44180326012869287,10x_human_lymph_node_A1
wo_Potts_MRF,42,124,374,1.0660312175750732,0.185211181640625,3.0044572353363037,0.3900667428970337,0.10500001907348633,0.0790824294090271,0.2580486402925767,0.38601936131684533,0.7293463349342346,0.4433679348095978,10x_human_lymph_node_A1
wo_Potts_MRF,42,125,375,1.0635602474212646,0.1876756250858307,3.0053632259368896,0.3907024562358856,0.10161060839891434,0.07889451086521149,0.2560177131723574,0.3849517260438991,0.7219899892807007,0.44228744770676365,10x_human_lymph_node_A1
wo_Potts_MRF,42,126,376,1.0641134977340698,0.18592041730880737,3.004889965057373,0.3888135850429535,0.10776850581169128,0.07992719113826752,0.25998209296380226,0.3880093299265003,0.7262331247329712,0.44576726190572563,10x_human_lymph_node_A1
wo_Potts_MRF,42,127,377,1.059227466583252,0.18805421888828278,3.004362106323242,0.3910554349422455,0.10202927887439728,0.07836276292800903,0.2568382132185277,0.3851752113910729,0.7264077663421631,0.44239727050313776,10x_human_lymph_node_A1
wo_Potts_MRF,42,128,378,1.0589661598205566,0.18791823089122772,3.0037806034088135,0.39005476236343384,0.10460158437490463,0.07965709269046783,0.2576405131338263,0.38680621233735607,0.7300230264663696,0.44441413284955944,10x_human_lymph_node_A1
wo_Potts_MRF,42,129,379,1.0600523948669434,0.1908387690782547,3.0044667720794678,0.3894607424736023,0.10684917867183685,0.07940970361232758,0.2579319559339469,0.3850450057648895,0.7267792224884033,0.44229610715191836,10x_human_lymph_node_A1
wo_Potts_MRF,42,130,380,1.053227186203003,0.18861813843250275,3.003997564315796,0.39091092348098755,0.10209976136684418,0.07879434525966644,0.25711429037532285,0.38694047490637884,0.7298620343208313,0.44447604233118965,10x_human_lymph_node_A1
wo_Potts_MRF,42,131,381,1.0469862222671509,0.18512660264968872,3.0023093223571777,0.389962762594223,0.10240980237722397,0.07789142429828644,0.25794041455005406,0.3865004336107446,0.734795868396759,0.4442237029334761,10x_human_lymph_node_A1
wo_Potts_MRF,42,132,382,1.0458252429962158,0.18381884694099426,3.002321481704712,0.38879716396331787,0.10538531839847565,0.07848227024078369,0.2581790217265192,0.3858182771153451,0.735532283782959,0.44327470816417214,10x_human_lymph_node_A1
wo_Potts_MRF,42,133,383,1.043156623840332,0.18615253269672394,3.0027191638946533,0.3913578987121582,0.10104247182607651,0.0775112435221672,0.25544317639694486,0.3844887756219164,0.7339734435081482,0.441687036775929,10x_human_lymph_node_A1
wo_Potts_MRF,42,134,384,1.0417989492416382,0.18537582457065582,3.001988410949707,0.3892902433872223,0.10425924509763718,0.07832431048154831,0.2581993131577697,0.3864059968213254,0.7370786070823669,0.44414874045903435,10x_human_lymph_node_A1
wo_Potts_MRF,42,135,385,1.0385771989822388,0.1837272047996521,3.0013158321380615,0.3890095353126526,0.10498633235692978,0.07823331654071808,0.25859799306224834,0.3863059665030519,0.7376832962036133,0.4438884179144768,10x_human_lymph_node_A1
wo_Potts_MRF,42,136,386,1.0350738763809204,0.18581540882587433,3.001851797103882,0.39182937145233154,0.10006262362003326,0.0766528844833374,0.2568774455006251,0.38605509579198943,0.7352575063705444,0.4435146127548591,10x_human_lymph_node_A1
wo_Potts_MRF,42,137,387,1.0353331565856934,0.1835593730211258,3.0012989044189453,0.3882259130477905,0.10701370239257812,0.07849030941724777,0.2598110847305229,0.38855704939945873,0.7394134998321533,0.4466008540163003,10x_human_lymph_node_A1
wo_Potts_MRF,42,138,388,1.0298049449920654,0.1836002916097641,3.0008811950683594,0.3900294303894043,0.10240232199430466,0.07714282721281052,0.25717961150641894,0.38594132333079617,0.7400619983673096,0.44343832372506636,10x_human_lymph_node_A1
wo_Potts_MRF,42,139,389,1.0274347066879272,0.18384619057178497,3.000667095184326,0.39122065901756287,0.10181304067373276,0.07622111588716507,0.25595777483219856,0.3847659096929008,0.744090735912323,0.4420547121278417,10x_human_lymph_node_A1
wo_Potts_MRF,42,140,390,1.0289405584335327,0.1843082159757614,3.0012259483337402,0.3873233497142792,0.10671346634626389,0.07904075086116791,0.2574971197431162,0.38519449845775733,0.7411284446716309,0.4428906048814389,10x_human_lymph_node_A1
wo_Potts_MRF,42,141,391,1.0226459503173828,0.1835756003856659,3.0004992485046387,0.39129355549812317,0.10174655169248581,0.07588028162717819,0.257634398773936,0.38634506327129897,0.7463797926902771,0.44382921106048806,10x_human_lymph_node_A1
wo_Potts_MRF,42,142,392,1.0198791027069092,0.18250635266304016,2.9999568462371826,0.3895585536956787,0.10276719182729721,0.07684661448001862,0.25721385673900854,0.3853540991159975,0.746279776096344,0.4429469602448732,10x_human_lymph_node_A1
wo_Potts_MRF,42,143,393,1.019577145576477,0.1821308583021164,2.999445915222168,0.3886353075504303,0.10608414560556412,0.07735882699489594,0.2584085824793696,0.3869123958677431,0.7485710382461548,0.4447782628504063,10x_human_lymph_node_A1
wo_Potts_MRF,42,144,394,1.0147392749786377,0.18307934701442719,2.999213695526123,0.39124205708503723,0.10118389874696732,0.07557293772697449,0.25663980588587226,0.38523174093298335,0.7500070333480835,0.4425932546358174,10x_human_lymph_node_A1
wo_Potts_MRF,42,145,395,1.0127811431884766,0.18099544942378998,2.998497486114502,0.38894930481910706,0.1045660749077797,0.07672689855098724,0.2580232397625303,0.3864439711829215,0.7524190545082092,0.4441963140126829,10x_human_lymph_node_A1
wo_Potts_MRF,42,146,396,1.010603904724121,0.181627556681633,2.998328447341919,0.3894462287425995,0.10397783666849136,0.07630669325590134,0.25769780456379593,0.3857197024899356,0.7539732456207275,0.4434127496939085,10x_human_lymph_node_A1
wo_Potts_MRF,42,147,397,1.0089856386184692,0.1827755868434906,2.9985339641571045,0.3905605971813202,0.10297220945358276,0.0758148655295372,0.2565226534420252,0.38528692997776304,0.753899097442627,0.4427752990128254,10x_human_lymph_node_A1
wo_Potts_MRF,42,148,398,1.0074021816253662,0.18298031389713287,2.998065233230591,0.38952791690826416,0.10450200736522675,0.07598577439785004,0.257547641342428,0.38626724442437116,0.7549625635147095,0.4440125925030576,10x_human_lymph_node_A1
wo_Potts_MRF,42,149,399,1.0059515237808228,0.18236084282398224,2.997758388519287,0.3884655833244324,0.10610435158014297,0.07691240310668945,0.2576346319780399,0.38673004592453897,0.7552601099014282,0.44463958596241066,10x_human_lymph_node_A1
wo_Potts_MRF,42,150,400,1.0043452978134155,0.18624471127986908,2.9985599517822266,0.3925425708293915,0.10134503990411758,0.0747188925743103,0.2564536924211243,0.385477585595773,0.7449465990066528,0.44260140373251594,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,1,251,1.498415231704712,0.2214539647102356,3.0225791931152344,0.39096546173095703,0.10270942747592926,0.12471713870763779,0.24993381576577295,0.37566735932324913,0.3093010485172272,0.42528963845462553,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,2,252,1.4972513914108276,0.22213058173656464,3.024613618850708,0.3874173164367676,0.10551151633262634,0.12644781172275543,0.25031374488116714,0.3724796486635037,0.3141862154006958,0.4231300703757378,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,3,253,1.4968661069869995,0.22246360778808594,3.0258607864379883,0.3866879642009735,0.10780411958694458,0.12797527015209198,0.2510128243133859,0.3708151412970476,0.3237280547618866,0.4215886768538001,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,4,254,1.4956378936767578,0.2226271629333496,3.02653431892395,0.3861919939517975,0.10925284028053284,0.12854664027690887,0.25337122922998095,0.3718732159197078,0.33447372913360596,0.42306416176687,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,5,255,1.4938287734985352,0.22302617132663727,3.0274734497070312,0.3859463632106781,0.1093585342168808,0.12795408070087433,0.25598340226163274,0.37547173759906066,0.34439846873283386,0.4276193365820875,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,6,256,1.4922277927398682,0.22335702180862427,3.028862237930298,0.3870566785335541,0.10833307355642319,0.12689101696014404,0.25680115510031293,0.3779605869837047,0.35513031482696533,0.43027633687064465,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,7,257,1.49085533618927,0.22352682054042816,3.029629707336426,0.38738590478897095,0.1089944988489151,0.12722167372703552,0.2569120301741228,0.37819937129535447,0.3646341860294342,0.43102831103944944,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,8,258,1.4888551235198975,0.22361595928668976,3.0299246311187744,0.3869694471359253,0.10982697457075119,0.12781447172164917,0.2568638909673093,0.3796528532016909,0.3754812777042389,0.43306313378174177,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,9,259,1.4869714975357056,0.22346638143062592,3.030740976333618,0.3868299722671509,0.1104690358042717,0.128147155046463,0.25806990445581607,0.3806284558172291,0.3861355185508728,0.434227170620448,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,10,260,1.485066533088684,0.2229786068201065,3.0310208797454834,0.38664573431015015,0.11173518747091293,0.12818625569343567,0.25638649106516537,0.37828278621988265,0.39618930220603943,0.43194251553144114,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,11,261,1.4825761318206787,0.2227373868227005,3.0308916568756104,0.3862244784832001,0.11241348087787628,0.12833279371261597,0.25678405590915254,0.3797635228780037,0.40403303503990173,0.4338570677703804,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,12,262,1.4803893566131592,0.22239050269126892,3.0311408042907715,0.3868310749530792,0.11241140961647034,0.12810778617858887,0.25720386730783346,0.3806016625134605,0.414559543132782,0.43472377690821595,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,13,263,1.4779433012008667,0.22224190831184387,3.031022548675537,0.3864684998989105,0.11302907764911652,0.1282142996788025,0.25712823658691325,0.38022190630227626,0.42226552963256836,0.43453798269612887,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,14,264,1.4760228395462036,0.22196003794670105,3.0315797328948975,0.3867416977882385,0.11351583898067474,0.12842734158039093,0.25748593600686953,0.3796293997260981,0.43173661828041077,0.43399418345880447,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,15,265,1.4738950729370117,0.22165624797344208,3.0323195457458496,0.38600772619247437,0.11457029730081558,0.12833712995052338,0.25847672288351325,0.37966474167038183,0.43884843587875366,0.4342233978326623,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,16,266,1.473299264907837,0.22107817232608795,3.034759998321533,0.3877739906311035,0.1146865040063858,0.12855415046215057,0.2578402768031808,0.3817764984971809,0.4443347156047821,0.43652005735800037,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,17,267,1.4720364809036255,0.2207239717245102,3.0383763313293457,0.38625964522361755,0.11609917879104614,0.12810227274894714,0.256997071802785,0.37833421948024337,0.4460233151912689,0.4324866039701849,10x_human_lymph_node_A1
wo_Sinkhorn_OT,42,18,268,1.4720691442489624,0.21974775195121765,3.04140043258667,0.3894011676311493,0.1157640591263771,0.12968392670154572,0.25796182244077387,0.38322899802781274,0.4485384523868561,0.43820971922817836,10x_human_lymph_node_A1
