ablation,seed,dec_epoch,fused_joint,fused_rna,fused_aux,x_sim,x_dist,dataset
Frozen_Encoder_DEC_Only,42,140,0.30030640959739685,0.2151918113231659,0.15463103353977203,0.0011272463016211987,0.014272477477788925,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,141,0.3000836670398712,0.2178388237953186,0.15357409417629242,-0.00045662838965654373,0.014635116793215275,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,142,0.299662321805954,0.21594946086406708,0.15378831326961517,0.00039918319089338183,0.014095677994191647,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,143,0.29950734972953796,0.2181187868118286,0.15250790119171143,-0.00018984975758939981,0.01569058559834957,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,144,0.3000466525554657,0.2177143692970276,0.15366029739379883,0.0009784589055925608,0.015450304374098778,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,145,0.2996275722980499,0.2160923033952713,0.15432214736938477,0.0012429365888237953,0.014230822212994099,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,146,0.3006967306137085,0.21931220591068268,0.15401721000671387,0.0015973951667547226,0.014971554279327393,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,147,0.29945382475852966,0.21549470722675323,0.15320762991905212,0.00037089266697876155,0.014712040312588215,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,148,0.2997424602508545,0.21782217919826508,0.1530664712190628,0.0008793386514298618,0.014739411883056164,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,149,0.2998971939086914,0.21718212962150574,0.15306922793388367,-0.00019716122187674046,0.015538553707301617,10x_human_lymph_node_A1
Frozen_Encoder_DEC_Only,42,150,0.2999357283115387,0.21654534339904785,0.15407972037792206,0.0011390461586415768,0.014487111940979958,10x_human_lymph_node_A1
Full_ARISE_v2,42,1,0.28990939259529114,0.2763954699039459,0.141233891248703,-0.054997436702251434,0.06206906959414482,10x_human_lymph_node_D1
Full_ARISE_v2,42,2,0.29399123787879944,0.2821122109889984,0.1408807635307312,-0.05453827232122421,0.06399208307266235,10x_human_lymph_node_D1
Full_ARISE_v2,42,3,0.30029913783073425,0.29056328535079956,0.1408224105834961,-0.055205002427101135,0.0670541450381279,10x_human_lymph_node_D1
Full_ARISE_v2,42,4,0.30744853615760803,0.30018147826194763,0.1411573588848114,-0.055635567754507065,0.07020721584558487,10x_human_lymph_node_D1
Full_ARISE_v2,42,5,0.3154113292694092,0.31210821866989136,0.14002324640750885,-0.05685090646147728,0.07244822382926941,10x_human_lymph_node_D1
Full_ARISE_v2,42,6,0.32325053215026855,0.3251895606517792,0.13852117955684662,-0.054993610829114914,0.07680702954530716,10x_human_lymph_node_D1
Full_ARISE_v2,42,7,0.33200541138648987,0.33849862217903137,0.13711516559123993,-0.05276515707373619,0.08075357973575592,10x_human_lymph_node_D1
Full_ARISE_v2,42,8,0.34118348360061646,0.35068586468696594,0.13565467298030853,-0.052649058401584625,0.08430753648281097,10x_human_lymph_node_D1
Full_ARISE_v2,42,9,0.3504791259765625,0.3616683781147003,0.13415014743804932,-0.050949301570653915,0.0867314264178276,10x_human_lymph_node_D1
Full_ARISE_v2,42,10,0.35933640599250793,0.37179383635520935,0.1329631358385086,-0.05048053339123726,0.08926177769899368,10x_human_lymph_node_D1
Full_ARISE_v2,42,11,0.36873748898506165,0.38292616605758667,0.13191235065460205,-0.05026599019765854,0.090864397585392,10x_human_lymph_node_D1
Full_ARISE_v2,42,12,0.3778301179409027,0.3927309811115265,0.13103123009204865,-0.04964913800358772,0.0925045907497406,10x_human_lymph_node_D1
Full_ARISE_v2,42,13,0.38699546456336975,0.40393316745758057,0.12934674322605133,-0.049867477267980576,0.09413756430149078,10x_human_lymph_node_D1
Full_ARISE_v2,42,14,0.3960935175418854,0.4137260615825653,0.1282801628112793,-0.0498797781765461,0.09576267004013062,10x_human_lymph_node_D1
Full_ARISE_v2,42,15,0.4050854742527008,0.42550262808799744,0.12593300640583038,-0.049692362546920776,0.09655554592609406,10x_human_lymph_node_D1
Full_ARISE_v2,42,16,0.4136444330215454,0.4349648356437683,0.12488216906785965,-0.049778059124946594,0.09754984825849533,10x_human_lymph_node_D1
Full_ARISE_v2,42,17,0.4239426851272583,0.44687917828559875,0.12302348762750626,-0.050205569714307785,0.09954125434160233,10x_human_lymph_node_D1
Full_ARISE_v2,42,18,0.4332764148712158,0.4573773145675659,0.12135308235883713,-0.04919032007455826,0.10024317353963852,10x_human_lymph_node_D1
Full_ARISE_v2,42,19,0.4424673020839691,0.4660722613334656,0.11873667687177658,-0.049780793488025665,0.10130241513252258,10x_human_lymph_node_D1
Full_ARISE_v2,42,20,0.45209604501724243,0.47587937116622925,0.11800266057252884,-0.04839758947491646,0.10238010436296463,10x_human_lymph_node_D1
Full_ARISE_v2,42,21,0.4614676535129547,0.4841456115245819,0.11740738153457642,-0.04802187159657478,0.10322664678096771,10x_human_lymph_node_D1
Full_ARISE_v2,42,22,0.4710419774055481,0.4939540922641754,0.11665225028991699,-0.047515541315078735,0.10447157919406891,10x_human_lymph_node_D1
Full_ARISE_v2,42,23,0.4803400933742523,0.5025331974029541,0.11795727908611298,-0.04771117493510246,0.10552896559238434,10x_human_lymph_node_D1
Full_ARISE_v2,42,24,0.489054799079895,0.5102596282958984,0.1172383651137352,-0.04840464890003204,0.10781766474246979,10x_human_lymph_node_D1
Full_ARISE_v2,42,25,0.4973835051059723,0.5188691020011902,0.11665405333042145,-0.04709067568182945,0.10749003291130066,10x_human_lymph_node_D1
Full_ARISE_v2,42,26,0.5065528750419617,0.5267108678817749,0.11683357506990433,-0.0469929538667202,0.10850200057029724,10x_human_lymph_node_D1
Full_ARISE_v2,42,27,0.5143490433692932,0.5338547229766846,0.11337073892354965,-0.04594603553414345,0.1076103076338768,10x_human_lymph_node_D1
Full_ARISE_v2,42,28,0.5227093696594238,0.540659487247467,0.1159043237566948,-0.0461021289229393,0.10977677255868912,10x_human_lymph_node_D1
Full_ARISE_v2,42,29,0.5283236503601074,0.547210156917572,0.11212564259767532,-0.04368957504630089,0.10731962323188782,10x_human_lymph_node_D1
Full_ARISE_v2,42,30,0.5315666794776917,0.5490326285362244,0.11390738934278488,-0.046359289437532425,0.11072233319282532,10x_human_lymph_node_D1
Full_ARISE_v2,42,31,0.5378584265708923,0.5559596419334412,0.11204235255718231,-0.043459031730890274,0.10998667776584625,10x_human_lymph_node_D1
Full_ARISE_v2,42,32,0.5496315360069275,0.5665904879570007,0.11591370403766632,-0.0454656146466732,0.11304496973752975,10x_human_lymph_node_D1
Full_ARISE_v2,42,33,0.5530566573143005,0.5702465176582336,0.11479546129703522,-0.04576348140835762,0.11419210582971573,10x_human_lymph_node_D1
Full_ARISE_v2,42,34,0.5587069392204285,0.5758965015411377,0.11258921027183533,-0.042983248829841614,0.11459339410066605,10x_human_lymph_node_D1
Full_ARISE_v2,42,35,0.5669375061988831,0.5838030576705933,0.11230181902647018,-0.0441044420003891,0.11412431299686432,10x_human_lymph_node_D1
Full_ARISE_v2,42,36,0.5704390406608582,0.5869382619857788,0.1145438700914383,-0.045675408095121384,0.11538315564393997,10x_human_lymph_node_D1
Full_ARISE_v2,42,37,0.5765520334243774,0.5921878814697266,0.11290010064840317,-0.04290498048067093,0.11458224058151245,10x_human_lymph_node_D1
Full_ARISE_v2,42,38,0.5837565064430237,0.5982769727706909,0.11294287443161011,-0.04364192485809326,0.11455988138914108,10x_human_lymph_node_D1
Full_ARISE_v2,42,39,0.5882264375686646,0.6038588285446167,0.11428357660770416,-0.04408573359251022,0.11624246090650558,10x_human_lymph_node_D1
Full_ARISE_v2,42,40,0.5944675803184509,0.6086479425430298,0.11253465712070465,-0.04296000674366951,0.11569801717996597,10x_human_lymph_node_D1
Full_ARISE_v2,42,41,0.6003292202949524,0.6136850714683533,0.11220438778400421,-0.04291114956140518,0.11448390781879425,10x_human_lymph_node_D1
Full_ARISE_v2,42,42,0.6054977178573608,0.618480384349823,0.11456363648176193,-0.0437171533703804,0.11550213396549225,10x_human_lymph_node_D1
Full_ARISE_v2,42,43,0.6109105348587036,0.6227189898490906,0.11210305988788605,-0.042257700115442276,0.11475861072540283,10x_human_lymph_node_D1
Full_ARISE_v2,42,44,0.6166548728942871,0.6276828646659851,0.11321387439966202,-0.04245563969016075,0.1139427125453949,10x_human_lymph_node_D1
Full_ARISE_v2,42,45,0.6213815808296204,0.6331619024276733,0.11349955946207047,-0.043162014335393906,0.11611553281545639,10x_human_lymph_node_D1
Full_ARISE_v2,42,46,0.6261326670646667,0.6366047859191895,0.11195417493581772,-0.0418134443461895,0.11435788124799728,10x_human_lymph_node_D1
Full_ARISE_v2,42,47,0.6325079798698425,0.6424498558044434,0.1124076396226883,-0.04201527684926987,0.11409049481153488,10x_human_lymph_node_D1
Full_ARISE_v2,42,48,0.6377102732658386,0.6467089653015137,0.11430427432060242,-0.04249739646911621,0.11480705440044403,10x_human_lymph_node_D1
Full_ARISE_v2,42,49,0.6412174105644226,0.6499959826469421,0.11264782398939133,-0.0403851680457592,0.11399196088314056,10x_human_lymph_node_D1
Full_ARISE_v2,42,50,0.6476908922195435,0.6559951305389404,0.11215592175722122,-0.04177280142903328,0.11467728763818741,10x_human_lymph_node_D1
Full_ARISE_v2,42,51,0.6512150168418884,0.6588094234466553,0.11240395158529282,-0.04023703932762146,0.11437610536813736,10x_human_lymph_node_D1
Full_ARISE_v2,42,52,0.655646800994873,0.6620447039604187,0.11258480697870255,-0.04034074395895004,0.11441729962825775,10x_human_lymph_node_D1
Full_ARISE_v2,42,53,0.6574097871780396,0.6637057662010193,0.11477314680814743,-0.04010850936174393,0.11409949511289597,10x_human_lymph_node_D1
Full_ARISE_v2,42,54,0.6608468890190125,0.6661944389343262,0.11299975216388702,-0.04006723687052727,0.11455760896205902,10x_human_lymph_node_D1
Full_ARISE_v2,42,55,0.6673091053962708,0.6728226542472839,0.11520648002624512,-0.039999138563871384,0.11511588096618652,10x_human_lymph_node_D1
Full_ARISE_v2,42,56,0.672597348690033,0.6779811382293701,0.1156136691570282,-0.039387475699186325,0.11371248215436935,10x_human_lymph_node_D1
Full_ARISE_v2,42,57,0.6752607226371765,0.6801108717918396,0.11301881819963455,-0.03945262357592583,0.11502721905708313,10x_human_lymph_node_D1
Full_ARISE_v2,42,58,0.6785818338394165,0.6828052997589111,0.11515893787145615,-0.03836784511804581,0.1144973561167717,10x_human_lymph_node_D1
Full_ARISE_v2,42,59,0.684309184551239,0.6880262494087219,0.11290512979030609,-0.038089316338300705,0.11268632858991623,10x_human_lymph_node_D1
Full_ARISE_v2,42,60,0.6875087022781372,0.690159797668457,0.11334746330976486,-0.03853117674589157,0.11477561295032501,10x_human_lymph_node_D1
Full_ARISE_v2,42,61,0.6908474564552307,0.6941530704498291,0.11259213835000992,-0.03793111816048622,0.11309846490621567,10x_human_lymph_node_D1
Full_ARISE_v2,42,62,0.6956011652946472,0.697857677936554,0.1149340346455574,-0.03826575726270676,0.11247783899307251,10x_human_lymph_node_D1
Full_ARISE_v2,42,63,0.6977985501289368,0.6996551156044006,0.1129816547036171,-0.037269409745931625,0.11293763667345047,10x_human_lymph_node_D1
Full_ARISE_v2,42,64,0.7023996114730835,0.7034957408905029,0.11593252420425415,-0.038476359099149704,0.11281251907348633,10x_human_lymph_node_D1
Full_ARISE_v2,42,65,0.7015690207481384,0.7032684683799744,0.1130465418100357,-0.03724994510412216,0.11062971502542496,10x_human_lymph_node_D1
Full_ARISE_v2,42,66,0.7034668326377869,0.7048772573471069,0.1155562698841095,-0.0395461842417717,0.11544137448072433,10x_human_lymph_node_D1
Full_ARISE_v2,42,67,0.7072346210479736,0.7102029919624329,0.11258676648139954,-0.037406422197818756,0.11255030333995819,10x_human_lymph_node_D1
Full_ARISE_v2,42,68,0.7126696705818176,0.715133011341095,0.11536763608455658,-0.03863738104701042,0.11355875432491302,10x_human_lymph_node_D1
Full_ARISE_v2,42,69,0.7146240472793579,0.7157725095748901,0.11570217460393906,-0.03806507587432861,0.11487068980932236,10x_human_lymph_node_D1
Full_ARISE_v2,42,70,0.7159295082092285,0.7182366251945496,0.11377040296792984,-0.03611365333199501,0.11256803572177887,10x_human_lymph_node_D1
Full_ARISE_v2,42,71,0.7202813029289246,0.7220751047134399,0.11551761627197266,-0.03831711411476135,0.11275786906480789,10x_human_lymph_node_D1
Full_ARISE_v2,42,72,0.7247313261032104,0.7249084711074829,0.11630121618509293,-0.03654603660106659,0.11271190643310547,10x_human_lymph_node_D1
Full_ARISE_v2,42,73,0.7276315093040466,0.7271111011505127,0.11444547772407532,-0.035940658301115036,0.11120253801345825,10x_human_lymph_node_D1
Full_ARISE_v2,42,74,0.7297583222389221,0.7299997806549072,0.11569768935441971,-0.037953656166791916,0.11160330474376678,10x_human_lymph_node_D1
Full_ARISE_v2,42,75,0.7327942848205566,0.7317216396331787,0.11446862667798996,-0.03656692057847977,0.11147146672010422,10x_human_lymph_node_D1
Full_ARISE_v2,42,76,0.7371649742126465,0.7351449131965637,0.11647694557905197,-0.036514874547719955,0.11122531443834305,10x_human_lymph_node_D1
Full_ARISE_v2,42,77,0.7394586801528931,0.7374738454818726,0.11593101918697357,-0.036721132695674896,0.1101139560341835,10x_human_lymph_node_D1
Full_ARISE_v2,42,78,0.7402516603469849,0.7383273243904114,0.11453235894441605,-0.036272358149290085,0.10930152982473373,10x_human_lymph_node_D1
Full_ARISE_v2,42,79,0.7455083131790161,0.7418197393417358,0.11675175279378891,-0.03655662387609482,0.11022350192070007,10x_human_lymph_node_D1
Full_ARISE_v2,42,80,0.747467577457428,0.743635892868042,0.11620435863733292,-0.03541210666298866,0.10993583500385284,10x_human_lymph_node_D1
Full_ARISE_v2,42,81,0.7494510412216187,0.744998574256897,0.11524927616119385,-0.03611857444047928,0.10852503776550293,10x_human_lymph_node_D1
Full_ARISE_v2,42,82,0.7532138824462891,0.7486169934272766,0.1170882135629654,-0.03646612912416458,0.10874928534030914,10x_human_lymph_node_D1
Full_ARISE_v2,42,83,0.7541576027870178,0.7484963536262512,0.11685297638177872,-0.03453134372830391,0.10682008415460587,10x_human_lymph_node_D1
Full_ARISE_v2,42,84,0.755660355091095,0.7501147389411926,0.11742309480905533,-0.0356958732008934,0.10843731462955475,10x_human_lymph_node_D1
Full_ARISE_v2,42,85,0.7589237689971924,0.753908634185791,0.1154031902551651,-0.03539568930864334,0.10844170302152634,10x_human_lymph_node_D1
Full_ARISE_v2,42,86,0.7620148658752441,0.7547695636749268,0.11755165457725525,-0.03501155227422714,0.10658998787403107,10x_human_lymph_node_D1
Full_ARISE_v2,42,87,0.762820303440094,0.7563377618789673,0.11521504074335098,-0.035463545471429825,0.10858076065778732,10x_human_lymph_node_D1
Full_ARISE_v2,42,88,0.7677211761474609,0.7605991959571838,0.11757113039493561,-0.034940026700496674,0.10682527720928192,10x_human_lymph_node_D1
Full_ARISE_v2,42,89,0.7697293758392334,0.7624238729476929,0.11715219169855118,-0.03441239893436432,0.10615385323762894,10x_human_lymph_node_D1
Full_ARISE_v2,42,90,0.7702392935752869,0.7625926733016968,0.11580649763345718,-0.03492448851466179,0.1067945808172226,10x_human_lymph_node_D1
Full_ARISE_v2,42,91,0.7728666663169861,0.7643879652023315,0.11807587742805481,-0.034563563764095306,0.10539711266756058,10x_human_lymph_node_D1
Full_ARISE_v2,42,92,0.7764688730239868,0.7679915428161621,0.11758086830377579,-0.03449683263897896,0.10610927641391754,10x_human_lymph_node_D1
Full_ARISE_v2,42,93,0.7771477699279785,0.7684666514396667,0.11825237423181534,-0.034903399646282196,0.10646306723356247,10x_human_lymph_node_D1
Full_ARISE_v2,42,94,0.7782138586044312,0.7691277265548706,0.11621108651161194,-0.03319036215543747,0.10458029806613922,10x_human_lymph_node_D1
Full_ARISE_v2,42,95,0.7793484926223755,0.7709277868270874,0.11844310909509659,-0.034959934651851654,0.10658851265907288,10x_human_lymph_node_D1
Full_ARISE_v2,42,96,0.779845118522644,0.7712416052818298,0.11672370135784149,-0.03351500257849693,0.10495048761367798,10x_human_lymph_node_D1
Full_ARISE_v2,42,97,0.7823700308799744,0.7734992504119873,0.11839408427476883,-0.03428921476006508,0.10578083246946335,10x_human_lymph_node_D1
Full_ARISE_v2,42,98,0.7821769118309021,0.7747930288314819,0.1163351908326149,-0.03421135991811752,0.10641975700855255,10x_human_lymph_node_D1
Full_ARISE_v2,42,99,0.7857455611228943,0.7777078151702881,0.11848755180835724,-0.03380228206515312,0.10654626786708832,10x_human_lymph_node_D1
Full_ARISE_v2,42,100,0.7883144617080688,0.7801023721694946,0.1183653399348259,-0.03296772763133049,0.10633872449398041,10x_human_lymph_node_D1
Full_ARISE_v2,42,101,0.7894286513328552,0.7806022763252258,0.11663959920406342,-0.03324524313211441,0.10524965077638626,10x_human_lymph_node_D1
Full_ARISE_v2,42,102,0.7910513877868652,0.7824473977088928,0.11857243627309799,-0.0339672788977623,0.10556638985872269,10x_human_lymph_node_D1
Full_ARISE_v2,42,103,0.7915028929710388,0.781647264957428,0.11711345613002777,-0.03207887336611748,0.10371126979589462,10x_human_lymph_node_D1
Full_ARISE_v2,42,104,0.7937676310539246,0.7843647599220276,0.1187809407711029,-0.03400128334760666,0.10546717792749405,10x_human_lymph_node_D1
Full_ARISE_v2,42,105,0.7963615655899048,0.7873580455780029,0.1187673807144165,-0.033131275326013565,0.1047336757183075,10x_human_lymph_node_D1
Full_ARISE_v2,42,106,0.7977797985076904,0.7878252863883972,0.11896659433841705,-0.03249162808060646,0.10346302390098572,10x_human_lymph_node_D1
Full_ARISE_v2,42,107,0.798789918422699,0.789267897605896,0.11926709115505219,-0.03300636261701584,0.10572447627782822,10x_human_lymph_node_D1
Full_ARISE_v2,42,108,0.799659013748169,0.7894482016563416,0.11934012174606323,-0.03222925588488579,0.10293138772249222,10x_human_lymph_node_D1
Full_ARISE_v2,42,109,0.8021537065505981,0.7917623519897461,0.11912871152162552,-0.033070605248212814,0.10474801063537598,10x_human_lymph_node_D1
Full_ARISE_v2,42,110,0.8042585849761963,0.7933527827262878,0.1191420629620552,-0.03197602182626724,0.10425947606563568,10x_human_lymph_node_D1
Full_ARISE_v2,42,111,0.8040857911109924,0.7926279902458191,0.11993168294429779,-0.03180025517940521,0.10262928158044815,10x_human_lymph_node_D1
Full_ARISE_v2,42,112,0.8038292527198792,0.7935587763786316,0.11753922700881958,-0.03306428715586662,0.10427820682525635,10x_human_lymph_node_D1
Full_ARISE_v2,42,113,0.8074793815612793,0.7955840229988098,0.11790692806243896,-0.030997341498732567,0.10235888510942459,10x_human_lymph_node_D1
Full_ARISE_v2,42,114,0.8100727200508118,0.7989818453788757,0.11954407393932343,-0.03170718252658844,0.10352852940559387,10x_human_lymph_node_D1
Full_ARISE_v2,42,115,0.8108556866645813,0.7998781800270081,0.11966357380151749,-0.03196531534194946,0.10311233997344971,10x_human_lymph_node_D1
Full_ARISE_v2,42,116,0.8128611445426941,0.8003017902374268,0.11976124346256256,-0.030978253111243248,0.10163722932338715,10x_human_lymph_node_D1
Full_ARISE_v2,42,117,0.8133686780929565,0.8016915917396545,0.11825118958950043,-0.03131186217069626,0.1027156338095665,10x_human_lymph_node_D1
Full_ARISE_v2,42,118,0.8146399259567261,0.8022161722183228,0.12022994458675385,-0.03128012269735336,0.10195131599903107,10x_human_lymph_node_D1
Full_ARISE_v2,42,119,0.8157888650894165,0.8029347062110901,0.12008144706487656,-0.030469276010990143,0.1020161584019661,10x_human_lymph_node_D1
Full_ARISE_v2,42,120,0.8171496391296387,0.8041631579399109,0.12011702358722687,-0.0314757414162159,0.10211024433374405,10x_human_lymph_node_D1
Full_ARISE_v2,42,121,0.8175567984580994,0.8048790693283081,0.1202501580119133,-0.03105081617832184,0.10126998275518417,10x_human_lymph_node_D1
Full_ARISE_v2,42,122,0.8205195069313049,0.807352602481842,0.12026438862085342,-0.03073650225996971,0.10184904932975769,10x_human_lymph_node_D1
Full_ARISE_v2,42,123,0.8209766745567322,0.8081859946250916,0.11863437294960022,-0.03033512644469738,0.10175511240959167,10x_human_lymph_node_D1
Full_ARISE_v2,42,124,0.8209366798400879,0.8085299134254456,0.1203550398349762,-0.03154639154672623,0.10188265144824982,10x_human_lymph_node_D1
Full_ARISE_v2,42,125,0.8202674388885498,0.8071334362030029,0.11927175521850586,-0.030010245740413666,0.10155049711465836,10x_human_lymph_node_D1
Full_ARISE_v2,42,126,0.8203281760215759,0.808856725692749,0.12042750418186188,-0.03148692846298218,0.1023162379860878,10x_human_lymph_node_D1
Full_ARISE_v2,42,127,0.8199474215507507,0.8090150356292725,0.11931229382753372,-0.030370520427823067,0.10185985267162323,10x_human_lymph_node_D1
Full_ARISE_v2,42,128,0.8228572010993958,0.8113823533058167,0.12071456760168076,-0.03107208013534546,0.10384412109851837,10x_human_lymph_node_D1
Full_ARISE_v2,42,129,0.8247504830360413,0.8135541677474976,0.12087884545326233,-0.03004339709877968,0.10203762352466583,10x_human_lymph_node_D1
Full_ARISE_v2,42,130,0.8249651789665222,0.8137684464454651,0.11941152811050415,-0.030492357909679413,0.10194224864244461,10x_human_lymph_node_D1
Full_ARISE_v2,42,131,0.8258081674575806,0.8144563436508179,0.12092692404985428,-0.03064405545592308,0.10249140858650208,10x_human_lymph_node_D1
Full_ARISE_v2,42,132,0.8254146575927734,0.8133218884468079,0.1194256916642189,-0.029098259285092354,0.1000005230307579,10x_human_lymph_node_D1
Full_ARISE_v2,42,133,0.8264118432998657,0.8151114583015442,0.12106294929981232,-0.03113626502454281,0.102461077272892,10x_human_lymph_node_D1
Full_ARISE_v2,42,134,0.8295444250106812,0.8178333044052124,0.12126800417900085,-0.029892006888985634,0.10155830532312393,10x_human_lymph_node_D1
Full_ARISE_v2,42,135,0.8300155997276306,0.817821204662323,0.1196519136428833,-0.02929532341659069,0.10053649544715881,10x_human_lymph_node_D1
Full_ARISE_v2,42,136,0.8288437724113464,0.8171811699867249,0.12144345045089722,-0.030843472108244896,0.10203529894351959,10x_human_lymph_node_D1
Full_ARISE_v2,42,137,0.8312421441078186,0.8189210891723633,0.11979473382234573,-0.02950756438076496,0.10009241104125977,10x_human_lymph_node_D1
Full_ARISE_v2,42,138,0.8337960839271545,0.8215183615684509,0.12155046314001083,-0.029703665524721146,0.10099977999925613,10x_human_lymph_node_D1
Full_ARISE_v2,42,139,0.8353701233863831,0.8227884769439697,0.12161590158939362,-0.02975897490978241,0.10086367279291153,10x_human_lymph_node_D1
Full_ARISE_v2,42,140,0.8337581753730774,0.8207371234893799,0.12001246958971024,-0.029314184561371803,0.09921492636203766,10x_human_lymph_node_D1
Full_ARISE_v2,42,141,0.8345416188240051,0.8215145468711853,0.12192794680595398,-0.030337734147906303,0.10084152221679688,10x_human_lymph_node_D1
Full_ARISE_v2,42,142,0.8381569385528564,0.8243851661682129,0.12015073001384735,-0.028796879574656487,0.09953039884567261,10x_human_lymph_node_D1
Full_ARISE_v2,42,143,0.8390032649040222,0.8258121013641357,0.12183429300785065,-0.02948930114507675,0.09929836541414261,10x_human_lymph_node_D1
Full_ARISE_v2,42,144,0.8384917974472046,0.8251568675041199,0.12212368845939636,-0.029859688133001328,0.10008756816387177,10x_human_lymph_node_D1
Full_ARISE_v2,42,145,0.8393473029136658,0.8250576257705688,0.12035953998565674,-0.028147727251052856,0.09863399714231491,10x_human_lymph_node_D1
Full_ARISE_v2,42,146,0.8408398032188416,0.8277603983879089,0.12225548923015594,-0.03013020008802414,0.09986776113510132,10x_human_lymph_node_D1
Full_ARISE_v2,42,147,0.8418270945549011,0.8285832405090332,0.12231191247701645,-0.029183926060795784,0.09941336512565613,10x_human_lymph_node_D1
Full_ARISE_v2,42,148,0.8413758873939514,0.8272546529769897,0.1219763532280922,-0.02879536710679531,0.0986761823296547,10x_human_lymph_node_D1
Full_ARISE_v2,42,149,0.8385189771652222,0.8256826996803284,0.12087634950876236,-0.02982635796070099,0.09991244971752167,10x_human_lymph_node_D1
Full_ARISE_v2,42,150,0.8404666185379028,0.826146125793457,0.12051226943731308,-0.02894543670117855,0.09889546781778336,10x_human_lymph_node_D1
wo_Potts_MRF,42,1,0.2853004038333893,0.26320359110832214,0.1531812697649002,-0.05773793160915375,0.049872446805238724,10x_human_lymph_node_D1
wo_Potts_MRF,42,2,0.28939273953437805,0.2682645618915558,0.15313199162483215,-0.058494120836257935,0.05063311383128166,10x_human_lymph_node_D1
wo_Potts_MRF,42,3,0.2956196367740631,0.27600181102752686,0.15308967232704163,-0.058516599237918854,0.051468074321746826,10x_human_lymph_node_D1
wo_Potts_MRF,42,4,0.3029979169368744,0.28670209646224976,0.1523752510547638,-0.05866556987166405,0.05348443239927292,10x_human_lymph_node_D1
wo_Potts_MRF,42,5,0.31146055459976196,0.2972051501274109,0.15248635411262512,-0.05776490643620491,0.055712077766656876,10x_human_lymph_node_D1
wo_Potts_MRF,42,6,0.32046273350715637,0.30915123224258423,0.15138286352157593,-0.056825317442417145,0.05680563673377037,10x_human_lymph_node_D1
wo_Potts_MRF,42,7,0.329364150762558,0.3209835886955261,0.15006409585475922,-0.05488745495676994,0.0592481829226017,10x_human_lymph_node_D1
wo_Potts_MRF,42,8,0.3383261263370514,0.33363041281700134,0.14803048968315125,-0.054032016545534134,0.061700932681560516,10x_human_lymph_node_D1
wo_Potts_MRF,42,9,0.3476637005805969,0.3437400460243225,0.147653728723526,-0.05244636908173561,0.06394876539707184,10x_human_lymph_node_D1
wo_Potts_MRF,42,10,0.3558187484741211,0.3530990779399872,0.14636802673339844,-0.05230582877993584,0.06596368551254272,10x_human_lymph_node_D1
wo_Potts_MRF,42,11,0.36459967494010925,0.3642772138118744,0.14454759657382965,-0.05138305202126503,0.06814934313297272,10x_human_lymph_node_D1
wo_Potts_MRF,42,12,0.3738152086734772,0.3761972188949585,0.14290398359298706,-0.050456248223781586,0.07095120847225189,10x_human_lymph_node_D1
wo_Potts_MRF,42,13,0.38268181681632996,0.3859063386917114,0.14185214042663574,-0.05031593516469002,0.07184098660945892,10x_human_lymph_node_D1
wo_Potts_MRF,42,14,0.3915420472621918,0.39596083760261536,0.1408182680606842,-0.05103249102830887,0.07465735077857971,10x_human_lymph_node_D1
wo_Potts_MRF,42,15,0.399688720703125,0.4046955704689026,0.13947567343711853,-0.0504026859998703,0.07577133923768997,10x_human_lymph_node_D1
wo_Potts_MRF,42,16,0.4081089198589325,0.4140532612800598,0.13887687027454376,-0.04940719157457352,0.0774419754743576,10x_human_lymph_node_D1
wo_Potts_MRF,42,17,0.4174531400203705,0.42381250858306885,0.1376044750213623,-0.049290623515844345,0.07909633219242096,10x_human_lymph_node_D1
wo_Potts_MRF,42,18,0.4264381229877472,0.433889776468277,0.13704265654087067,-0.04969734326004982,0.0822833776473999,10x_human_lymph_node_D1
wo_Potts_MRF,42,19,0.4345695972442627,0.4437142610549927,0.13491205871105194,-0.049595750868320465,0.08411136269569397,10x_human_lymph_node_D1
wo_Potts_MRF,42,20,0.443783700466156,0.4537445604801178,0.133676677942276,-0.0490664541721344,0.08422329276800156,10x_human_lymph_node_D1
wo_Potts_MRF,42,21,0.45249199867248535,0.4610961377620697,0.13349464535713196,-0.048180196434259415,0.08497875928878784,10x_human_lymph_node_D1
wo_Potts_MRF,42,22,0.4610251784324646,0.46889495849609375,0.133604034781456,-0.048017386347055435,0.08658675849437714,10x_human_lymph_node_D1
wo_Potts_MRF,42,23,0.46971940994262695,0.4783605933189392,0.13214606046676636,-0.04788239300251007,0.08758863061666489,10x_human_lymph_node_D1
wo_Potts_MRF,42,24,0.47827181220054626,0.48628440499305725,0.13257381319999695,-0.04761607572436333,0.08881081640720367,10x_human_lymph_node_D1
